,tweets,user_name,location,geo
2135,@seanhannity @realDonaldTrump Hannity is a second-rate entertainer. Not real news. Selling sizzle instead of steak.… https://t.co/JLAUD3AzNp,Burkegenz,,
2136,@ZahraAlEbrahim @CambridgeEngMea Eid Mubarak Zahra! For all information on which test venues are not running as a r… https://t.co/D3eEtn9uBu,OETOfficial,,
2137,@Periwinkle896 @paulmuaddib611 @female_energie Take politics out of this. A lot of evidence out there suggests othe… https://t.co/0pR6dsnI9M,chasinbases81,,
2138,@drsimonegold Better testing please. The U.S. and Puerto Rico desperately need it. https://t.co/Fcbn78tL2m,tradebythebeach,,
2139,@Goat_T_Heathen I know....had my house on the market this spring to move....COVID hit- loss of income-- stuck for now,SKihne,,
2140,Lady just says she and son have Covid and they did ALL the right things. She has Lupus. Kids went to camp with mask… https://t.co/ijAftqlg8i,oceansoulgrl,"James Island, SC",
2141,"Yale to Lead Trial of Drug for Treating COVID-19 – Found Most Effective in Combatting SARS-CoV-2 Out of 13,000 Exis… https://t.co/v9LrtDbHP7",JMRothberg,NYC-Palo Alto-Guilford-Taiwan,
2142,What Experts Know About #Covid19 That They Didn't Know Then | #Mask #Vaccine #Virus #InfectiousDiseases - via ⁦… https://t.co/t83Iakm3lj,MedAppsAB,,
2143,I just signed a @theactionnet petition: Sign the petition: Urge Congress to provide Temporary Protected Status hold… https://t.co/4Vo0rgISUK,AntSeattle,"Kirkland, WA",
2144,'Dumbfounded': Paramedics wearing masks that could spread COVID-19 https://t.co/lTebTSL1Vv via @theage,kca111,Melbourne,
2145,im quarantined with my younger cousins because we were exposed to covid and im going insane,WlLDFLOWERHAZZA," one direction, she/her",
2146,Why is ohio trying to prevent its citizens from surviving covid? #CrimesAgainstHumanity https://t.co/dOESlSbXEY,fedupwNy,,
2147,Victoria to announce horrifying spike in coronavirus with 723 new cases and 13 deaths in the biggest surge in COVID… https://t.co/jV0V6v1NVM,slavayachnin,"Geelong, Victoria",
2148,"Covid-19 or not, I rate the GSK share price as a strong buy right now - [Economic Outlook, How Coronavirus Impact E… https://t.co/Kz4p54mPii",nonsellcom,,
2149,@TDavenport_NFL No reason to not contact the team. Either opt out because of covid or show up.,heyitsmeallen, nc,
2150,"Great conversation with the insightful @jay_shapiro. We discuss the limits of knowledge, the religious response to… https://t.co/XloXFeSxUj",rileytrumoore,"Long Beach, MS",
2151,@Breaking911 I saw a guy die in a motorcycle accident and it was labeled covid 😂😂😂🤡🤡🤡,LittyCommittee,Valhalla 330,
2152,@anhisu7 @99_survive @sallyKP Convenient that you left out the week with the most deaths in the second part. Take a… https://t.co/z6IbiCtlRa,AFishizio,,
2153,MSM: Victoria braces for 700-plus COVID infections https://t.co/1Oi9JS70a0,macro_business,Australia,
2154,"BS- address the things impacted by covid- no hotels, no remodeling, no FBI building No sneaky military things https://t.co/Exj6SbUHB0",24baseballReed,"Tennessee, USA",
2155,"@GOPLeader Gee, McCarthy, Maybe Congressman COVID could answer that question. 🤣😂🤣😂🤣😂🤣😂🤣😂🤣",brolivor,,
2156,"@adamcarolla Real life example: teacher goes and protests for defunding the police, then goes on Facebook and asks… https://t.co/kx5P9AFN78",Marina50660639,,
2157,"No. It has nothing to do with Covid.
And if I really needs done @JoeBiden can handle it. https://t.co/NDvMIGwobD",Patti_lynnAZ,Arizona,
2158,@realDonaldTrump my fellow republican friends in Michigan are not voting for you due to your failure to lead in the… https://t.co/PHUPIcRW8z,Sue_H_Wilson,,
2159,Moe as a community we gotta take the coronavirus a lot more seriously. Especially when we know the healthcare syste… https://t.co/o3i5pbyWQ9,yanithesavage,202 ✈️ 336,
2160,Great job @Starbucks !All the cuts in labor because of your corporate greed makes it nearly impossible to sanitize… https://t.co/1souwRo2eB,mimi_millies,,
2161,"@SenatorShaheen TRUTH: Mitch McConnell, AFTER MONTHS OF BIPARTISANSHIP, has released a COVID-19 bill, but it doesn’… https://t.co/z5sV3LViHQ",Tim45936297,"Dover, NH",
2162,"@replouiegohmert According to POTUS, many people say overdosing on Hydroxichloroquine very strongly cures COVID-19.… https://t.co/zC8KsRSQ8B",Antonio62663282,South Florida,
2163,"New information on COVID-19 and our pets, including new study from Italy @AVMAvets #COVID19 #COVID… https://t.co/ixvyOzR2CF",stevedalepets,Chicago,
2164,@TheRealOJ32 I wish the juice could kill COVID,BillyZurisk,Las Vegas,
2165,@NoClueSevenToo @NBCNews From Covid. She has no other issues and no pre-existing conditions. She got COVID and ever… https://t.co/X9Z9eGN3Qc,pnwrunnerlass,"Washington, USA",
2166,@sexuallyme covid or not gotta look fierce lol,Nami_oh_yeah,Germany,
2167,@BramleyClothing This sort of thing created to help the deaf could help https://t.co/Vic5V5tPLR,ClulowPam,"Leeds, England",
2168,All University of #Kentucky on-campus students have to take a COVID-19 test this semester - Jul 29 @ 7:42 PM ET https://t.co/AhtrmqCCF4,PulpNews,USA,
2169,"@AdamParkhomenko Trump’s ass?  Well, since Gohmert spends so much time in Trump’s ass, then maybe Trump has Covid too?",NedFlanders2019,"Washington, DC",
2170,Which I understand different regulations with Covid (even though it’s the same classroom???) but try explaining to… https://t.co/4aSzSHC7lW,MissToastie,"Made In The Dungeon, Australia",
2171,@MiaFarrow It would be worth it if I had COVID,Susie92812896, Washington State ,
2172,@realDonaldTrump Fact check: Germany has one of the biggest green economy in Europe and in next decades won’t need… https://t.co/bYy9OM6mZZ,AlexFabbiani,,
2173,"@DJBiv788 @AmyAscher @ncdhhs That was from today, actually. And the red line is % of total deaths that are due to C… https://t.co/M7ojfZpkbW",Electric_Mage,A place beyond time and space,
2174,"Let’s not forget this news item from 6/26/2020: Trip dot com creates $500 million fund to help its airlines, hotels… https://t.co/AAuzc3ElVB",bettedavisthizz,"Springfield, O",
2175,@LeftIsRightInNE I’ve emailed my district twice about their reopening plan and the gaslighting is crazy. Any concer… https://t.co/GjuJSsBWJw,jaydenlspeed,"Nebraska, USA",
2176,"@qnseducator @lokite875050 @nytimes I didn't say kids couldn't get civil.

I said it's less of a threat.

The morta… https://t.co/kZ6oCSAUBr",Timeless_Dally,,
2177,Almost 500 United Airlines employees at Orlando International Airport laid off after devastating COVID-19 loss https://t.co/cVKfCqVpij,lrferrer,"Web, iPhone, Twitter...",
2178,@CBSNews hey maybe we'll get luck and they'll all contract something worse than the coronavirus and die because the… https://t.co/wd2TLXYacx,ChapoKeke,,
2179,@415holgate @MSNBC They plan to bomb COVID-19 into submission.,Zues20201,,
2180,Covid is the least of these people’s worries,mskitamaddie,♒️💜,
2181,@ArcfaultJrf @StellaMMedeiros @DailyCaller Many high-quality studies have shown no effect of Hydroxychloroquine rel… https://t.co/lacP6vQrqw,hisgeorgelyness,"Fort Lauderdale, FL",
2182,tfw you might have covid https://t.co/PhjgCWu2ci,redheadddead,,
2183,@realDonaldTrump Trump just screwed half his supporters out of housing! Amazing if they still support him! The Repu… https://t.co/iea3zTbgbL,buster54,,
2184,"Hearing reports that ""Cool Boy"" Steph Fulton opened a new restaurant without a mask on. C'mon man. The COVID is P4P King. Take it serious",RobbieRenaldi,"Pittsburgh, PA",
2185,@lrozen How does he NOT have Covid???,gbjebbia,"Wisconsin, USA",
2186,"hey!! for those wanting to get tested for covid 19 that have no insurance, my mom will start testing this week for… https://t.co/WvuQk9RNgc",xonatsam,,
2187,"April 7:  In an interview with a local TV station, Gohmert claimed a powder that killed coronavirus on contact when… https://t.co/Q8quCR82mT",amestr144,,
2188,'It's just manageable': NSW's race to stay ahead of the COVID-19 outbreak https://t.co/PeQ76OUv5C,mackenziepricee,"Sydney, Australia",
2189,@Salacia_sea @MichaelSSmithII And today's COVID poster-child @replouiegohmert did not keep his on during yesterday's hearing!,rosieogrady53,,
2190,"I'm currently fed up of this bullshit covid stuff , I no longer care for it feel free to cough on me",Tezerbear,,
2191,@drsimonegold @GovMikeDeWine has taken our rights from us - starting midnight tonight no prescribers are allowed to… https://t.co/2V0AZexKpY,TweetThisBish,,
2192,"@TaraVeer 
We need something similar as the covid spike continues. https://t.co/uKe0HweKGh",DColleyAB,"Alberta, Canada",
2193,"Daniel Andrews brushes off PM's 'Victoria wave' claim after 295 new Covid-19 cases and nine deaths

We're all in th… https://t.co/pknxNEP9TJ",knarfnamduh,"South Coast, New South Wales",
2194,"Wow, such great news in our covid world that needs all the happiness it can get!  So glad this precious bear has be… https://t.co/mphZXUNj57",cathcarboon,Australia,
2195,"Through the years, I‘ve taken a ton of heat for BRAVELY saying Madonna is overrated (except for in “A League of The… https://t.co/kTos90IpPv",craigigerard,Los Angeles,
2196,"@SenatorLankford You will be replaced soon, possibly sooner than you expect. What are you hiding?  Why do you refus… https://t.co/tXl0fiB2XA",MsDoniseH,,
2197,"""Gohmert said he would now wear a mask, but when asked about mask policies, told the broadcaster: “If somebody feel… https://t.co/LMPHNTRnNH",amestr144,,
2198,"@natashaldaly @yashar I wonder if people see that covid is killing dogs, (not just old ppl, brown and black people)… https://t.co/gl680ZulYK",sonybopforgoth1,,
2199,"Turning Point USA is just a Trump deflection machine.They believe in no mask. Over the course of the pandemic,Turni… https://t.co/Q0r85ThulR",StevenPTorres4,"Sun City Center, Florida",
2200,@PaulNWilliamz I’ve been seeing patients for almost two months. Every single patient I discuss their depression and… https://t.co/pEsZXyAt9S,TheKraftyBitch,Pennsylvania,
2201,@510braves @OwnedByMy2Cats @BrookeNaidu @scgovernorpress Can’t be that hard since it’s an easy Google search to fin… https://t.co/VYSUfxUbJA,LexiNicole86,PA to the Carolina’s,
2202,Repeal AB5. : COVID and California's Freelancer Disaster | We The Internet TV https://t.co/Rz4x2XpzNz,tonybarraza,los angeles,
2203,Public servants using Covid-19 to ‘lie on couch and watch box sets’ https://t.co/EbMoWE7NUS,douwanttea,,
2204,"I am covid FREE babyyyyy

I'm so happy and relieved. 😭😭😭😭",SuprGothQueen64,I'm in Utah and I'm afraid,
2205,@Cynthia32750126 Thank you for your feedback. We have escalated your note to our team. Please follow the link below… https://t.co/19RhMMtASp,DollarGeneral,,
2206,"@SenatorShaheen @senatemajldr TRUTH: Mitch McConnell, AFTER MONTHS OF BIPARTISANSHIP, has released a COVID-19 bill,… https://t.co/rjuRpMlbc5",Tim45936297,"Dover, NH",
2207,@FletchJ9 @Varneyco @realDonaldTrump @ErinMPerrine I realize the reports of covid's spread all across the world! I… https://t.co/UuW1vEbNMq,GeraldineLewis,United States,
2208,Toronto adopts multiple COVID-19 bylaws as city prepares for Stage 3 https://t.co/3jIVhff74N @PhoCohenNP,WouldStaley93,Toronto ON,
2209,"""What I want to tell people is to take it seriously.. This COVID ain't no joke. And I know ain't nobody in this sta… https://t.co/9BfTaqQVkX",thejordynbrown,"Eugene, OR",
2210,"Twitter wants to b#llsh*t you: 
""Hydroxychloroquine is not an effective treatment for COVID-19, according to the FDA""",riley1999,"FL, USA",
2211,"@joelockhart @TurnKansasBlue My mother passed away Sunday at home, awaiting results of a COVID test so she could be… https://t.co/WZSUyEHL6i",luvsksu,"Topeka, KS",
2212,"I started reading Station Eleven whole waiting to do my COVID test yesterday, and finished it this morning. I could… https://t.co/ZJqyZrKTyl",expectoalonum,PNW,
2213,I’m stuck at home waiting 3-6 days for my COVID results. All while not knowing if my job will be there when I return.,LovelyNitemare5,Virginia,
2214,@charliekirk11 Other than a few blunders he has been mostly effective containing COVID.,mattyda_12,"Carlsbad, CA",
2215,"Ohio bans the use of hydroxychloroquine 
@GovMikeDeWine  @realDonaldTrump voting blue for governor next go round an… https://t.co/onQwGf9mEz",sliding2first,,
2216,Bill Barr will be tested after COVID-19 positive Louie Gohmert was ‘within arms length’ | Raw Story 🤞🤞 https://t.co/adN0Ne7FDN,whatifisaidit,Once Was America,
2217,@_mrvnznr covid,cayeee2,,
2218,@KristiElwood @mmpadellan I'm fearful of catching Covid by voting in-person at this upcoming election.  But I'm eve… https://t.co/k7wR1bNuAx,kilikikero,,
2219,"idc if I’m coming off as rude by quote tweeting like that by the way. idc who you are, I WILL drag you if you’re a… https://t.co/2T4FVhLx9i",jnjbonk,12345 internet street,
2220,"COVID-19: Letter to Secretary of State from SSAC - https://t.co/uUOnQfCxBr
https://t.co/9Ip26aPPNd",Hephaestus7,Canada,
2221,I hate covid so much. I just got an awful stomachache and mom had to drive all around town to find a bathroom for m… https://t.co/q07Oqb1ePt,HomelessAmber,"Carmel, NY",
2222,Congressman Covid taking serious heat from @SteveSchmidtSES 😂 https://t.co/4jS5Rltiqu,JesseDamiani,Views mine. He/him.,
2223,"@realDonaldTrump This is all you got?
Trying to prevent voting?

Where’s all your great plans for Americans?
For he… https://t.co/xGWSSI6Oje",AccountistLisa,Chicago to Colorado transplant,
2224,"I am furious that COVId has destroyed our economy, our school system, and more. If people would just wear a fucking… https://t.co/vTyjqPVW6z",be_nice101,United States,
2225,I have yet to get results for a COVID-19 test I took on July 8th.....,auntie_nem,United States,
2226,@NMGasparini @RobertCMahon @AdamForte83 Apparently we are following the rules - and asking students coming from tho… https://t.co/bvPwT5paCe,RiverChem,,
2227,@thehill More PROJECTION. Nancy &amp;the Dems are the ONLY party that are taking care of the ppl. #TrumpTheTraitor &amp;the… https://t.co/SRMPfOS1iL,keithy416ffwf,,
2228,"This is rational in important close in interaction that you can't avoid:

https://t.co/cGqEFGWfZt",oldtimer1968,"Shelbyville, Ky",
2229,Association Between US Statewide School Closure and COVID-19 Incidence and Mortality in the US… https://t.co/8ydUy7CGwt,VoiceOfFranky,"Ottawa, Ontario",
2230,@shayne_chester @jeff_kennett In March the Federal Government allocated $2.4Billion to Age Care for their covid-19… https://t.co/eEnrsheGYr,Loveove35547242,"Melbourne, Victoria",
2231,@stella_immanuel @SarahHarrigan This is absurd. The medical community has more than enough verified data to prove H… https://t.co/kzEo6OP5ov,Loriann_Q,"Groton, MA",
2232,@MiaFarrow AND you get a free dollop of COVID-19.,DeeLumenHour,"Los Angeles, CA",
2233,I make tik toks of me cooking hello fresh meals now. That’s what I’ve become in the Covid era. Check it out! https://t.co/m6WD6GE1tC,ryan_oconnor21,Throne of the HFFL,
2234,Goehmert tests positive for COVID. COVID is ashamed to be seen with him.,debihope,Under cover of darkness,
2235,"“4,288 Confirmed Cases of #COVID-19 | 4,288 Casos confirmados de #COVID19” from #Monterey County Office of Emergenc… https://t.co/0MOM1JTxiY",alllocalpolitic,Salad Bowl / Silicon Alley,
